sample_id,formula_from_sites,n_sites,volume_a3,a_a,b_a,c_a,alpha_deg,beta_deg,gamma_deg,last_phdos_peak_cm1
1201,GaHSiSr,4,75.66115887595713,4.202094800323804,4.202093660421194,4.947819030397889,89.99871091817948,90.00124571388497,120.00069085687973,1124.5856897607975
1203,AlGeHSr,4,78.28006134007786,4.265791710579512,4.265789863868265,4.967267800672435,90.00165705183969,89.99836066625886,119.99912088655658,1230.5856813442074
1212,CsRb2Sb,4,186.00362636584813,6.4073552404593945,6.4073552404593945,6.4073552404593945,59.99999999999999,59.99999999999999,59.99999999999999,73.56765209308998
1252,AuNaO2,4,56.97863470805735,3.0678596783702474,3.736831314440618,5.67302,80.38613917925133,74.31249698900943,65.76441708988608,603.5857311291314
1263,N4,4,27.52914747887399,3.294616615784855,3.294616615784855,3.294616615784855,109.47122063449069,109.47122063449069,109.47122063449069,1090.5856924604586
153,LiO2Rh,4,39.311898884543524,5.066440995588826,5.0664409944688735,5.066440996575805,35.56096735401051,35.560967395215805,35.560967378043394,571.5857336699888
154,CuO2Rh,4,48.7048296218524,5.999814693555689,5.999814694738774,5.999814692847186,30.29502682785583,30.2950268181188,30.295026809508226,691.5857241417737
16,N2ZnZr,4,50.67750495352285,3.31133155101671,3.31133135,5.33678025,90.0,90.0,120.00000808162896,650.5857273972472
163,O2RbY,4,70.46397186391535,6.874468745669573,6.8744687442046555,6.8744687444883885,29.666960616754263,29.66696061785619,29.666960627618685,489.5857401809359
18,K3Sb,4,156.98536363806267,6.055147411876853,6.055147413690708,6.05514741,59.99999996553187,59.999999955622634,60.0000000118654,135.9557896728841
184,KLaS2,4,117.86547145019867,7.770687300223785,7.770687295997343,7.770687296016295,32.11789692697955,32.117896964675204,32.11789696313726,253.58575891975903
185,LiS2Y,4,82.11358818910783,6.584997591674598,6.584997592815215,6.584997590518525,34.59085689341375,34.59085684803399,34.5908569275552,262.5857582051429
186,LiSe2Y,4,93.54671363228051,6.923410615959025,6.923410617493701,6.9234106178530475,34.21132652872237,34.21132648389545,34.21132657236452,226.58576106360744
192,CuLi2Sb,4,63.5200920812546,4.478597559751449,4.478597554853139,4.47859756,59.99999996198435,59.99999999816417,60.000000005240445,396.58574756530265
2,BaGaHSi,4,84.45119345190359,4.3015,4.301499762381023,5.2703,90.0,90.0,120.00000182735626,1138.5856886491724
20,Ba2FN,4,95.73910980636602,4.039223586799539,4.03922396,7.165919831142044,73.63020481363127,73.63020776167359,59.999996943627465,366.5857499473565
200,Si4,4,81.76147471084846,3.8504817027884513,3.8504817027884513,6.36568613,90.0,90.0,119.96736259155433,481.5857408161503
204,KTe2Y,4,144.87100979775244,8.65137914405774,8.651379148405862,8.651379143592541,30.166271599180416,30.16627153909315,30.16627157814779,173.5857652719024
21,Al2Sb2,4,121.08216898600315,4.40064476,4.400202604979666,7.22063052,90.0,90.0,120.00332407768981,322.5857534410353
226,CuLaO2,4,73.11946978037409,6.094486575628851,6.094486579625087,6.094486583459561,36.903503149488465,36.90350310615188,36.90350316496777,640.5857281912653
233,InNaS2,4,86.3931616686554,3.858107400209782,3.858107400209782,7.062406283758706,74.14855853242554,74.14855853242554,59.9999951949161,270.5857575699285
244,Li3Sb,4,70.63171472825084,4.639860416766317,4.639860420529145,4.63986042,60.00000000377253,59.999999976945574,60.00000001145733,403.5857470094902
253,O2Zn2,4,49.718723054254085,3.28910293,3.2891029248656976,5.30682059,90.0,90.0,119.99999995106387,534.5857366078552
27,NaS2Y,4,92.08099301431679,3.9893824487577048,3.9893824487577048,7.066685475742395,73.60445859773236,73.60445859773236,60.00000781502911,279.5857568553124
270,InNaSe2,4,99.6870873277674,7.436808231110255,7.4368082316236395,7.436808238133591,31.499759655647512,31.49975967544702,31.49975966539919,168.5857656689114
274,AgInO2,4,61.576310509036475,6.684183430208524,6.684183434296301,6.68418343687226,28.872803447021244,28.872803343425293,28.872803407077857,571.5857336699888
280,Ag2I2,4,146.3115505439582,4.71058489,4.710584891267537,7.61374473,90.0,90.0,120.00000006132306,116.58576979780462
297,Ca2ClN,4,77.43321923227182,6.9617306486589055,6.961730648983207,6.961730653702396,30.582991146548345,30.58299109020648,30.582991146916882,468.58574184837363
3,AlGaN2,4,44.72711163804115,3.164181322438385,3.164181322438385,4.46733096,90.0,90.0,90.0,718.5857219979254
304,Cl2CsI,4,155.29690009595942,5.6244182665608715,5.624418266367976,5.624418263003112,71.49935283557538,71.49935284180728,71.49935285674776,263.5857581257411
306,BrCa2N,4,83.26530906940292,7.2574109735723225,7.257410972885973,7.257410975185145,29.73564715789044,29.735647175627786,29.73564715260637,451.58574319820394
311,ClNSr2,4,94.31866979484467,7.458019633478058,7.458019634281054,7.458019630219721,30.429541712366905,30.42954171268977,30.429541677637733,408.58574661248116
312,Ca2IP,4,120.48394226750266,7.890637714345469,7.890637715267541,7.890637718590572,31.70174698781415,31.701746955370876,31.7017469701457,289.5857560612945
314,BrNSr2,4,100.4208830438041,7.750107313194836,7.750107315493517,7.750107318558977,29.580912034149243,29.580911978837406,29.58091204415512,397.5857474859008
328,BiLi3,4,76.44026676406773,4.763714555377321,4.7637145588694025,4.76371456,59.999999992149014,59.99999996789964,60.00000000284912,377.5857490739367
36,Cs3Sb,4,204.40007260025703,6.611987357175368,6.611987357581761,6.61198736,59.99999998790157,59.999999985868385,59.999999992612096,69.63722405788964
37,Mg2Te2,4,138.261815508557,4.6108809,4.610880897207539,7.50937539,90.0,90.0,120.00000002003391,270.5857575699285
393,LiN3,4,45.41731899997247,3.3003654032357006,3.300365403442752,4.9885830328910865,75.18678033319908,75.18678032760772,61.07910631250145,2131.5856098031923
4,B2P2,4,46.9920406663949,3.20030528,3.200257023154542,5.29809314,90.0,90.0,120.00049881231367,795.5857158839873
430,Ba2ClP,4,145.52852186162147,8.152887380543667,8.152887381952025,8.152887386810129,33.31148698938914,33.31148697416787,33.311486957668514,230.58576074600026
451,AsCa2I,4,126.21580177425825,7.931370250806699,7.931370248771411,7.931370258048527,32.24141692690911,32.24141694318482,32.24141690681549,222.5857613812146
458,Pt2S2,4,76.46997973180635,3.53412669,3.53412669,6.12247115,90.0,90.0,90.0,445.5857436746148
474,Cs2S2,4,176.9318711876707,5.2860598632519,6.420286996909839,6.42028699957292,69.88858606097676,65.69030930558091,65.69030931242504,483.58574065734666
48,F3Sc,4,67.39878761507451,4.06959035,4.06959035,4.06959035,90.0,90.0,90.0,637.5857284294706
487,NNaO2,4,55.88779120985418,3.6324073662467566,4.32301498309655,4.323014978860565,78.74165266331504,65.15756410587268,65.15756406602085,1331.5856733246264
494,BiRbS2,4,117.71069198332287,8.109692766365626,8.109692766757682,8.109692769239219,29.945630831781013,29.94563083598073,29.94563085910034,236.5857602695895
50,Cd2Se2,4,119.89336872302735,4.39395066,4.393950656072228,7.17057826,90.0,90.0,120.0000000295701,187.58576416027734
508,NaO2Tl,4,56.38217662401409,5.918017345997854,5.918017340018398,5.918017346790255,33.54797762032645,33.54797770111277,33.54797768713258,428.5857450244453
562,Cd2S2,4,83.77242394280609,3.89839986,3.90851991,5.49797006,90.0,90.0,90.0,251.01789069958312
567,AlCuO2,4,40.867092630547404,2.8787440942408433,2.8787440942408433,5.931858546679801,75.95693294739873,75.95693294739873,59.99999415702195,857.5857109610762
571,Se2Zn2,4,94.8044294904855,4.05352711,4.053527105604341,6.66241734,90.0,90.0,119.99999995426451,221.58576146061642
58,CCdN2,4,55.07115484411581,5.304887162928324,5.304887166433704,5.304887157819634,39.79031198717685,39.79031196763869,39.79031198896617,2151.5856082151568
581,BaHgO2,4,100.18878803824266,6.985699905169958,6.985699907035188,6.985699909521598,35.00952796322024,35.00952797391311,35.0095279687976,618.5857299381046
594,CCaN2,4,59.46022445807734,5.403605639565045,5.403605641317425,5.403605634024643,40.281853247138926,40.28185319285721,40.281853208944746,2148.5856084533616
603,CuGaO2,4,45.40210156776528,6.030218318257865,6.0302183171243176,6.030218314085026,28.937205188889223,28.937205187566025,28.937205209016586,679.5857250945952
622,CuO2Sc,4,52.18431980548851,6.024407141801179,6.024407142861784,6.024407140127094,31.23809995559344,31.238099926425747,31.238099936544028,656.5857269208365
648,Li2NaSb,4,80.27537071697384,4.842085338499861,4.842085336982312,4.84208534,59.999999979384036,59.99999998975148,59.999999943357295,342.5857518529994
655,InNaO2,4,51.80430044185856,5.854469919467248,5.854469922848501,5.854469923629668,32.601099653613616,32.601099644140135,32.60109964202214,486.5857404191413
724,Rb2S2,4,153.7473731931575,5.07675731774597,6.134351530819892,6.134351600621689,68.33704574896916,65.55639120167093,65.55639451688,480.58574089555196
728,F3Sc,4,67.35611188767281,4.068749789212287,4.06874907495527,4.068749432771656,89.82848457984133,89.82848465036005,89.82847471198953,637.5857284294706
731,S2Zn2,4,81.0268120691583,3.8482773399212613,3.8482773399212613,6.31745213,90.0,90.0,119.99464462783108,334.58575248821387
735,CsLaS2,4,131.73158482505832,8.44469021924256,8.44468983964558,8.444689468944487,29.80269270571306,29.80269720596016,29.8026956322038,247.5857593961698
741,La2N2,4,88.16255275857952,4.13286451,4.13286472741925,5.96006723,90.0,90.0,119.99999817972069,501.58573922811433
756,I2Li2,4,108.9102002516334,4.24508056,4.2450807019662715,6.97856347,90.0,90.0,119.99999889372977,247.5857593961698
766,Cu2I2,4,110.06103843380156,4.25868249,4.258682077876946,7.00732896,90.0,90.0,120.00000312353062,154.5857667805365
770,INSr2,4,110.08963032774477,8.16267945008935,8.162679508245246,8.16267962993669,28.58912465069221,28.5891238783475,28.58912223688332,375.58574923274034
778,AlHSiSr,4,76.91066948977229,4.22939098,4.229390623875842,4.96478378,90.0,90.0,120.00000278538768,1205.5856833292526
782,I2Li2,4,134.03828432280324,4.56607297,4.566073255407151,7.42356468,90.0,90.0,119.99999785987013,321.5857535204372
783,AlBaHSi,4,85.61510186360121,4.33422711,4.334227205137689,5.26255206,90.0,90.0,119.99999935021127,1241.5856804707878
796,CsK2Sb,4,167.98168916658986,6.193350113469289,6.193350212068955,6.19335002,60.0000066987472,60.00000614656337,60.000001386433944,114.5857699566082
797,N3Rb,4,82.45580389895272,5.59764685,3.8380256,3.8380256,90.0,90.0,90.0,2092.585612899862
83,KLaTe2,4,158.81545756820196,8.659142578231654,8.659142580113668,8.659142579690885,31.657189223120294,31.657189198407906,31.65718920686758,144.5857675745544
838,Al2N2,4,42.52728336284192,3.12858812,3.128588120088163,5.01695523,90.0,90.0,119.99999999906781,719.5857219185235
841,Cd2S2,4,104.86286284361582,4.20653514,4.206535145930602,6.84292902,90.0,90.0,119.9999999533624,289.5857560612945
846,CuSe2Y,4,94.81248639637003,4.11266012,4.112659902583322,6.47275688,90.0,90.0,120.00000174876747,221.58576146061642
867,CuO2Y,4,62.97029630380625,6.086150403604999,6.08615040364615,6.086150408478761,34.03983302966227,34.03983301836922,34.03983302806082,652.5857272384436
868,CuS2Sc,4,73.28913124598185,3.75108815,3.7510881477296936,6.01442899,90.0,90.0,119.99999993183414,361.5857503443654
874,CaHgO2,4,72.27053993356496,6.63669930206885,6.6366993046156875,6.636699301163927,31.84135397931205,31.841353911010003,31.84135394264162,640.5857281912653
882,C2Si2,4,42.005508719514054,3.09200732,3.0920073218988127,5.07334726,90.0,90.0,119.99999997968564,845.5857119138975
885,LaRbSe2,4,139.01783205683188,8.403218452429313,8.403218450275675,8.403218446145248,30.925732016353702,30.925732018144533,30.925732055635823,165.58576590711678
90,CN2Sr,4,70.38401468991697,5.564652463282141,5.564652464752015,5.564652462756551,42.209432255237594,42.20943224846705,42.20943228483522,2014.5856190932016
915,CuF2Li,4,44.34835353983589,2.95382345,2.953824114148461,6.788279870941942,64.20606659209407,64.20606597689202,60.000007325776785,674.5857254916042
916,AgLaO2,4,79.43044287754061,3.83664401,6.612956506414123,3.836643334933823,106.86306102209352,60.0000028878164,106.86306313021774,536.7372200565968
917,CaCdO2,4,55.52670029165829,3.3999999207555875,3.3999999207555875,4.803348,90.0,90.0,90.0,465.5857420865789
921,CoLiS2,4,57.5900553038283,3.4213932427652067,3.4260846900163218,5.673289033422963,89.99021802812727,90.13716570855458,59.996036375075334,365.5857500267583
925,AgNaO2,4,55.21541986125156,3.6490035489944086,3.6490035489944086,6.4353952166389465,61.312815506737486,118.6871844932625,130.63017450066047,572.5857335905872
977,O2Rb2,4,93.17525017578897,4.267698900691269,5.167562812414077,5.167562803020818,71.91049635501858,65.61087956893627,65.61087957502848,832.5857129461209
978,Cs2O2,4,110.46530884215333,4.394693015513923,5.499750985138782,5.499750989457945,73.46211097059172,66.45084804591264,66.45084799220508,829.0174567200193
996,KLaO2,4,75.96675379591898,6.654790062447888,6.654790062017446,6.654790060993821,32.57313810478735,32.57313815211285,32.57313808512696,449.5857433570076
997,LaO2Rb,4,80.66149723465213,6.946138598637549,6.946138602088791,6.94613859903559,31.380274042764217,31.380274045397574,31.380274020445725,443.58574383341835
1032,P2SrZn2,5,104.54109691470914,4.11474439,4.114744385924263,7.12969083,90.0,90.0,119.99999995237296,314.5857540762497
1033,Cd2P2Sr,5,122.303010836917,4.38889126,4.388891255143768,7.33156815,90.0,90.0,120.00000003660215,288.5857561406963
1034,BaMg2P2,5,127.2228823150891,4.39060323,4.390603236727927,7.62054818,90.0,90.0,120.0000000246525,310.5857543938568
1035,BaCd2P2,5,131.61038653406337,4.46200187,4.462001871500893,7.63308392,90.0,90.0,120.00000006300945,276.58575709351777
1036,As2BaMg2,5,138.00656362360178,4.52214788,4.522147885412708,7.79254985,90.0,90.0,119.99999996040577,288.5857561406963
1044,CdCsF3,5,94.99699660677419,4.56285455,4.56285455,4.56285455,90.0,90.0,90.0,436.58574438923085
1045,F3MgRb,5,70.35440129734866,4.12822878,4.12822878,4.12822878,90.0,90.0,90.0,459.58574256298965
1058,Ag2BaS2,5,123.47229216223711,4.42511918,4.425119175969722,7.28096487,90.0,90.0,120.00000003012813,250.5857591579644
1062,K2PtSe2,5,140.57557462161026,3.812324005211665,6.48231137824326,6.4823113732072395,70.0981336841717,72.89906546062285,72.89906552301332,208.5857624928397
1063,PtRb2Se2,5,153.04323298400826,3.8495860118493144,6.724040455132389,6.724040448844421,69.76563467202793,73.36609442847589,73.36609445230722,207.58576257224152
1064,K2PtTe2,5,168.57912719675755,4.031527572583437,6.889439807750817,6.889439807866992,70.69906678308324,72.98707206650741,72.98707206392703,175.58576511309886
1068,As2Be2Mg,5,80.68186622718709,3.7964170608051404,3.796443268680379,6.4639124817891425,89.99999736076725,89.9976767530716,120.00022727086129,493.5857398633288
1086,Ca2N2Zn,5,81.83212461217012,3.600134629909572,3.6001346318636136,6.80762315936952,105.33245353654719,105.33245355999226,89.9999999837289,673.585725571006
109,O2SY2,5,83.86335994651851,3.81925715,3.8192571427495436,6.63871197,90.0,90.0,119.99999997618538,524.5857374018732
1120,AuK3O,5,150.46283885430452,5.31875212,5.31875212,5.31875212,90.0,90.0,90.0,286.5857562994999
1135,N2Sr2Zn,5,97.25067009287761,3.884392588312698,3.8843925919877615,7.006194638389239,106.09383647647203,106.09383645615544,89.99999993307839,666.5857261268186
1136,Ba2N2Zn,5,116.30228825201563,4.221058159819673,4.221058153694847,7.177511311290244,107.10042865452064,107.10042860067048,89.99999990338945,659.5857266826313
1149,As2CaMg2,5,118.87389001812933,4.38133512,4.381335114446229,7.15060681,90.0,90.0,120.00000004193181,306.58575471146406
1150,CaMg2Sb2,5,144.70108674023018,4.69305906,4.693059062233724,7.58628443,90.0,90.0,119.99999998425527,254.58575884035724
1151,Mg2Sb2Sr,5,154.408821069803,4.7544084,4.754408404879078,7.88766588,90.0,90.0,119.99999996605287,259.58575844334825
1152,BaMg2Sb2,5,165.5567457818096,4.82395051,4.8239505090078385,8.21505664,90.0,90.0,119.9999999382297,252.58575899916082
1153,CaP2Zn2,5,97.12852028988806,4.0479361,4.047936103900487,6.84461215,90.0,90.0,119.99999996812524,328.5857529646245
1154,CaCd2P2,5,114.36858987043642,4.32124064,4.321240639908439,7.07227649,90.0,90.0,120.00000000070091,297.5857554260802
1155,As2CaZn2,5,107.38172328501597,4.19677894,4.196778943370979,7.03991717,90.0,90.0,119.99999997342935,212.5857621752325
1159,CLi2N2,5,60.51854974898241,3.718737836650652,3.718737844321362,5.1054531435228405,111.35791039562585,111.35791049023827,89.99999989968148,2042.5856168699515
1195,C2K2Pt,5,121.93440085502648,5.18192507,5.181776459572511,5.243604290033025,90.00034383980267,90.0,120.00093588096868,1801.585636005784
1253,Cl3RbSn,5,175.92243945302036,5.596189834614043,5.601290641935201,5.612905609895454,90.61904199720286,90.57096157385348,90.03880436701758,238.4559452332465
1254,Br3CaRb,5,189.33529323418932,5.7404261684759526,5.742898871880699,5.743243014959133,90.02606682124372,90.11462907070742,90.0099795202448,225.52557371613608
1257,BaHfO3,5,74.32551964212352,4.2033171028199545,4.205020676465657,4.205112969377942,89.99567018718005,90.00592377338177,90.00179860825538,774.5857175514249
216,La2O3,5,83.01687100112787,3.9383411,3.938341098814974,6.18029312,90.0,90.0,120.00000000995352,523.5857374812748
239,O3PbTi,5,68.98476769691632,3.86121489,3.86121489,4.62706139,90.0,90.0,90.0,800.4307672174878
267,Na2O2Pt,5,70.86349674468357,3.1805423338602337,4.63834496523389,5.565636918822283,114.61417922129442,106.60250768539962,89.99999996183975,599.5857314467387
29,BaF3Li,5,66.56181442987541,4.05267444,4.05267444,4.05267444,90.0,90.0,90.0,481.5857408161503
303,Cl3CsGe,5,168.03698733462977,5.518273683762919,5.518273683475239,5.51827367722463,89.84399996888682,89.84400002400672,89.84399996688396,273.5857573317232
354,H3KMg,5,65.13786381935667,4.02356638,4.02356638,4.02356638,90.0,90.0,90.0,1362.585670863171
356,BaH3Li,5,64.90460277624453,4.01875779,4.01875779,4.01875779,90.0,90.0,90.0,1013.5856985743968
363,CaH3Rb,5,93.84565475404551,4.54434599,4.54434599,4.54434599,90.0,90.0,90.0,1285.585676977109
38,CK2N2,5,93.62058691812592,4.097266520411248,4.097266519984497,5.91792992545239,76.25821277643615,76.25821275833347,89.51483112469023,1979.5856218722645
391,Mg3Sb2,5,133.47420896868513,4.60074319,4.60074318851476,7.28133043,90.0,90.0,119.99999993877815,254.58575884035724
402,IO3Rb,5,99.07158701025777,4.628209402621031,4.6282093996043585,4.628209403058774,88.78303293056551,88.7830329191533,88.78303290444649,749.5857195364697
44,Mg2N2Sr,5,73.57961084607673,3.64360653,3.643606535639457,6.39976329,90.0,90.0,120.0000000395887,542.5857359726408
440,IK3O,5,155.82089833756788,5.38115169,5.38115169,5.38115169,90.0,90.0,90.0,275.58575717291956
447,CsGeI3,5,226.64389702847475,6.099143142764756,6.099143138818362,6.099143138726157,88.4602048497659,88.4602048093978,88.46020478566585,160.620206064518
459,BrO3Rb,5,98.23045330624687,4.625634472881958,4.62563447519892,4.625634475355903,85.852465155901,85.8524651993408,85.8524651062475,791.5857162015947
460,BrCsO3,5,109.80626308893373,4.792840166547279,4.792840168936805,4.792840167102892,87.55841511759486,87.55841518919125,87.55841514904803,790.5857162809963
472,Bi2CaMg2,5,154.5800574765984,4.80215031,4.802150306416327,7.74018487,90.0,90.0,119.99999995580096,235.58576034899133
473,BaBi2Mg2,5,175.92829326352893,4.93260254,4.932602543107604,8.34935281,90.0,90.0,119.99999997915934,233.5857605077949
495,Br3CaCs,5,192.3606623954666,5.77260828,5.77260828,5.77260828,90.0,90.0,90.0,221.85373991699416
524,BaO3Sn,5,73.48813544935946,4.18863396,4.18863396,4.18863396,90.0,90.0,90.0,721.2550053696123
526,Li2N2Zr,5,51.73204345885152,3.297297899856555,3.2972721281873225,5.4943314104210765,90.00000001545075,90.00120702461486,119.99973201167475,662.5857264444257
55,C2PdRb2,5,137.24633600303926,5.4631649,5.463164901330672,5.3098409,90.0,90.0,119.9999999919427,1826.5856340207388
555,KO3Ta,5,65.4917299414832,4.03083933,4.03083933,4.03083933,90.0,90.0,90.0,876.5857094524423
559,CaF3Rb,5,92.17004425552769,4.51713703,4.51713703,4.51713703,90.0,90.0,90.0,471.0938502979696
56,C2PtRb2,5,136.07525824240167,5.471406,5.471405999637481,5.24868671,90.0,90.0,120.00000000219177,1797.5856363233909
577,BaO3Zr,5,77.0743164984091,4.25568911,4.25568911,4.25568911,90.0,90.0,90.0,763.4585635073801
606,AuORb3,5,177.26906979986217,5.61751605,5.61751605,5.61751605,90.0,90.0,90.0,266.8364515022847
613,La2O2S,5,99.59349113686137,4.06414378,4.06414378163461,6.96245172,90.0,90.0,119.99999998669524,462.5857423247843
616,La2O2Te,5,112.84376594142712,4.135148226777679,4.135148230764331,7.218032400045221,106.64528247349408,106.6452824967079,89.99999996190999,474.58574137196274
633,HgNa2O2,5,81.32789275022543,3.4687056895533606,3.4687056907179503,7.190598345260146,103.95721628690785,103.95721627877168,90.0000000138262,614.5857302557117
636,BaO3Ti,5,67.97030671913357,4.081130719232011,4.081130681724952,4.081130307504108,89.66458352647854,89.66458343089579,89.66458613749262,735.538617696687
645,C2Cs2Pt,5,150.9432023413391,5.75722048,5.75722082565842,5.25844299,90.0,90.0,119.99999801392221,1804.5856357675784
647,HgO2Rb2,5,129.60823061949097,4.239774696446315,4.239774691233144,7.808633697598509,105.75235045516835,105.75235047462671,89.99999997953158,615.58573017631
666,K2O2Pd,5,85.10802556549054,3.1857272469577396,5.557179593786374,5.557179748864781,67.11480377021782,73.34359970132971,73.3435939607697,549.5857354168284
713,N2SZr2,5,74.41724255196117,3.64357032,3.6435706944737243,6.47274609,90.0,90.0,119.99999660017825,680.5857250151935
738,CsF3Hg,5,102.18917981081383,4.67521554,4.67521554,4.67521554,90.0,90.0,90.0,422.0160755603324
759,CdCl3Cs,5,151.40599714706605,5.3298423,5.3298423,5.3298423,90.0,90.0,90.0,271.5857574905268
773,BiNSr3,5,145.62761143559445,5.26115676,5.26115676,5.26115676,90.0,90.0,90.0,365.5857500267583
795,CaMg2N2,5,67.15788264449404,3.55959321,3.559593215099292,6.12020013,90.0,90.0,120.00000004554289,542.5857359726408
801,HgK2O2,5,113.0207390808219,3.9950562430389094,3.995056244335838,7.623968627871215,105.18914466776017,105.1891447346202,89.99999993679204,617.5857300175064
802,F3KZn,5,70.5258535717089,4.13157953,4.13157953,4.13157953,90.0,90.0,90.0,488.5857402603377
831,CaCsH3,5,99.3835390741052,4.632033710017867,4.632029860016486,4.632030350008347,90.00014064073119,90.00016698767445,90.00027089129605,1220.5856821382256
84,Ca3NP,5,105.52421584427452,4.72553203,4.72553203,4.72553203,90.0,90.0,90.0,485.1102590218785
856,KNO3,5,81.6906958512951,4.435091655110935,4.435091651529347,4.435091650403717,77.33452302006155,77.3345230847088,77.33452294972811,1373.585669989751
859,CdF3Rb,5,91.3029680397465,4.50292761,4.50292761,4.50292761,90.0,90.0,90.0,468.9700846237468
876,As2CaCd2,5,124.56163837541979,4.45703764,4.457037638386212,7.24037528,90.0,90.0,120.00000001197739,185.58576431908094
880,CaCsF3,5,96.19152708825901,4.5819,4.5819,4.5819,90.0,90.0,90.0,436.58574438923085
888,Cs2HgO2,5,150.97635098360493,4.540588401894513,4.540588399465988,7.995856348825024,106.49512966054321,106.49512960676601,90.00000005670488,605.585730970328
889,La2O2Se,5,104.56532606640349,4.09875773,4.098757729112679,7.18708145,90.0,90.0,119.99999992645456,445.5857436746148
896,KNbO3,5,68.41838398576652,4.090034715706575,4.090034717946374,4.090034716130274,89.79684296110905,89.79684291540677,89.79684294340373,856.608845977842
913,O2SeY2,5,88.36279847482517,3.8579776500020633,3.8577912471221913,6.85563919000846,90.0001511697555,89.9999999999069,120.00172597627115,509.5857385929
939,O2TeY2,5,97.90834928516558,6.870213943754699,6.870213943754699,6.870213943754699,146.59160534441457,146.59160534441457,47.96886011452549,539.651141832417
949,Li2O2Pd,5,54.094053884673215,3.034056154772144,3.827468698454523,5.260080958370209,111.34713807767247,106.77185207904154,89.99810388667251,611.5857304939171
964,KLiS2Zn,5,105.64451795389472,3.98042627,7.23757728577491,3.98042627,74.03897903664473,90.0,105.96102096335527,450.5857432776057
965,NSbSr3,5,141.90979444988398,5.21599849,5.21599849,5.21599849,90.0,90.0,90.0,381.5857487563297
967,As2SrZn2,5,115.3518844898082,4.26592588,4.265925886286057,7.31926465,90.0,90.0,119.99999995125535,190.58576392207195
988,K2PtS2,5,125.17274638501627,3.6568149506687693,6.248021605797151,6.248021603945996,69.82558130644581,72.98405488630607,72.9840548920745,351.58575113838333
989,PtRb2S2,5,136.47060037972537,3.6912148312424886,6.4901717721101715,6.490171765093564,69.28941204566907,73.47883098668434,73.47883101601808,350.5857512177851
1046,LaLi3Sb2,6,139.3729315692995,4.64643446,4.64643446053743,7.4543224,90.0,90.0,119.99999999617384,384.58574851812415
1047,LaLi3P2,6,106.92801433059348,4.23658683,4.236586827397303,6.87905286,90.0,90.0,119.99999994224108,456.5857428011951
1052,K2Li2S2,6,132.01101816224067,4.33422723,4.33422723,7.02727304,90.0,90.0,90.0,399.5857473270973
1057,O4Sn2,6,75.73395852909412,3.24322132,4.82933499,4.83533691,90.0,90.0,90.0,717.5857220773271
106,O4Pt2,6,67.03811671061457,3.19178835,4.61138112,4.55466776,90.0,90.0,90.0,703.5857231889522
1069,Cs2Na2Se2,6,208.90762688200627,5.03829953,5.03829953,8.22974407,90.0,90.0,90.0,195.58576352506302
1079,Li2Rb2S2,6,144.93978458012216,4.43507951,4.43507951,7.36859677,90.0,90.0,90.0,376.58574915333855
1082,K2Li2Se2,6,150.08609705575108,4.52967617,4.52967617,7.31486228,90.0,90.0,90.0,366.5857499473565
1106,Au2Rb2Te2,6,233.293506400185,5.25215374,6.00540999,7.39643693,90.0,90.0,90.0,203.58576288984864
1107,Au2Rb2S2,6,195.33869267836107,5.293806795257858,5.293806797131932,7.09793507,90.0,90.0,100.881587624655,335.58575240881197
1125,B2C2Li2,6,45.94318317448913,2.7490633321347597,2.7490633321347597,7.01974221,90.0,90.0,120.00004649910765,1204.5856834086542
1126,Li2Rb2Se2,6,163.4393584660056,4.63545196,4.63545196,7.606283,90.0,90.0,90.0,346.5857515353923
1142,Au3CsS2,6,200.93057033120013,6.42245586,6.422455860481307,5.62487828,90.0,90.0,119.99999999752096,341.58575193240125
1143,Au3RbSe2,6,192.91251319745422,6.28977421,6.289774207562181,5.63066457,90.0,90.0,119.99999996022832,242.58575979317874
1144,Au3CsSe2,6,208.06974823405972,6.46751895,6.46751894736381,5.74384736,90.0,90.0,119.99999996233596,241.58575987258044
1148,As2Be2Li2,6,87.28785273366259,3.74826155,3.74826155,6.21289529,90.0,90.0,90.0,497.5857395457216
1156,Be2Li2Sb2,6,102.232250243831,4.17242539,4.172425398445096,6.78078741,90.0,90.0,120.00000001232756,468.58574184837363
1186,Au2Rb2Se2,6,213.6356228535772,5.473352564015138,5.473352567437821,7.26812624,90.0,90.0,101.13637937502637,231.03896111579812
119,Li2P2Sr2,6,134.24819186136818,4.38479006,4.384790066736385,8.06269448,90.0,90.0,119.99999994917937,410.5857464536776
1190,F4Hg2,6,105.34372859144588,5.24908258,5.24908258,3.8233308,90.0,90.0,90.0,471.84628776184684
120,Ba2Li2P2,6,155.6618307089632,4.53113904,4.5311390341808,8.75460841,90.0,90.0,120.00000004248328,350.5857512177851
1210,As2Ca2Rb2,6,214.77615093676846,5.17641042,5.17641042,8.01546366,90.0,90.0,90.0,224.58576122241104
1211,Ca2Rb2Sb2,6,250.8689783497699,5.41158192,5.41158192,8.56640271,90.0,90.0,90.0,201.58576304865227
1216,Au2K2Se2,6,195.06644387256597,5.244331229890005,5.244331230431523,7.25035012,90.0,90.0,101.97578967386585,229.9570867399526
1240,Be2Li2P2,6,78.12979472179644,3.60609191,3.60609191,6.00818228,90.0,90.0,90.0,555.5857349404176
