sample_id,point_id,x,intensity,space_group_number,space_group_symbol
simxrd-02,3078,1.318514246321225,1.4512334784938847,12,C
simxrd-02,3079,1.3181950453497548,1.1996840610643527,12,C
simxrd-02,3080,1.3178760390275879,1.6038515501617314,12,C
simxrd-02,3081,1.3175572271940126,0.9934052153781046,12,C
simxrd-02,3082,1.3172386096884992,0.1435083283872657,12,C
simxrd-02,3083,1.316920186350698,1.2074270992957783,12,C
simxrd-02,3084,1.3166019570204388,0.1029579556253208,12,C
simxrd-02,3085,1.316283921537731,1.741586522109486,12,C
simxrd-02,3086,1.3159660797427635,0.11209653360589263,12,C
simxrd-02,3087,1.3156484314759043,1.5322786389149516,12,C
simxrd-02,3088,1.315330976577701,1.7335003464899086,12,C
simxrd-02,3089,1.3150137148888783,1.2306354366673449,12,C
simxrd-02,3090,1.3146966462503409,1.0180402307290648,12,C
simxrd-02,3091,1.3143797705031712,1.3778442920213592,12,C
simxrd-02,3092,1.3140630874886283,0.83531662429652,12,C
simxrd-02,3093,1.3137465970481503,0.5643462806523319,12,C
simxrd-02,3094,1.3134302990233524,1.4215615617037212,12,C
simxrd-02,3095,1.313114193256027,0.779555934620298,12,C
simxrd-02,3096,1.312798279588143,0.3084665748492509,12,C
simxrd-02,3097,1.3124825578618462,1.3222205254694381,12,C
simxrd-02,3098,1.3121670279194593,0.8256054977228142,12,C
simxrd-02,3099,1.3118516896034804,0.8343751644342594,12,C
simxrd-02,3100,1.3115365427565837,0.8257159740839851,12,C
simxrd-02,3101,1.3112215872216195,0.010521495582086092,12,C
simxrd-02,3102,1.3109068228416132,0.4665496150096387,12,C
simxrd-02,3103,1.3105922494597657,0.658015025315351,12,C
simxrd-02,3104,1.3102778669194526,0.5022110898766556,12,C
simxrd-02,3105,1.3099636750642234,0.9521654044037666,12,C
simxrd-02,3106,1.309649673737804,0.13219964070562337,12,C
simxrd-02,3107,1.3093358627840934,1.7380089163391934,12,C
simxrd-02,3108,1.309022242047164,0.18441795683084103,12,C
simxrd-02,3109,1.308708811371263,1.151867569468955,12,C
simxrd-02,3110,1.3083955706008106,0.20370364907266691,12,C
simxrd-02,3111,1.3080825195804004,0.8938167582195492,12,C
simxrd-02,3112,1.3077696581547995,1.5418462452425614,12,C
simxrd-02,3113,1.3074569861689462,0.33218490114334115,12,C
simxrd-02,3114,1.3071445034679536,1.2566540426983226,12,C
simxrd-02,3115,1.306832209897105,0.7755561214640206,12,C
simxrd-02,3116,1.3065201053018578,1.4775209408620835,12,C
simxrd-02,3117,1.306208189527839,0.6314269835498081,12,C
simxrd-02,3118,1.3058964624208491,0.5540167151784271,12,C
simxrd-02,3119,1.305584923826859,0.8724070576591298,12,C
simxrd-02,3120,1.3052735735920113,1.511636984501238,12,C
simxrd-02,3121,1.3049624115626184,1.2089959473446856,12,C
simxrd-02,3122,1.304651437585165,0.32416822394175143,12,C
simxrd-02,3123,1.3043406515063045,1.5139451682182374,12,C
simxrd-02,3124,1.3040300531728624,1.569167805779484,12,C
simxrd-02,3125,1.3037196424318318,0.4205502886244334,12,C
simxrd-02,3126,1.3034094191303773,1.8615874280943967,12,C
simxrd-02,3127,1.3030993831158328,0.9820290233937949,12,C
simxrd-02,3128,1.302789534235701,0.6868484614315515,12,C
simxrd-02,3129,1.302479872337653,1.7906986266373923,12,C
simxrd-02,3130,1.3021703972695304,0.5384025492528834,12,C
simxrd-02,3131,1.301861108879342,0.6235598804810961,12,C
simxrd-02,3132,1.301552007015265,1.3169251851540307,12,C
simxrd-02,3133,1.3012430915256454,0.5312410645478205,12,C
simxrd-02,3134,1.300934362258996,0.8928395300383525,12,C
simxrd-02,3135,1.3006258190639988,0.19619072038262694,12,C
simxrd-02,3136,1.3003174617895015,1.087728990138765,12,C
simxrd-02,3137,1.3000092902845197,1.8095866241789862,12,C
simxrd-02,3138,1.2997013043982366,0.8087757517403935,12,C
simxrd-02,3139,1.299393503980001,1.5037640450984693,12,C
simxrd-02,3140,1.2990858888793286,0.8646716912292155,12,C
simxrd-02,3141,1.2987784589459017,0.6782288956375285,12,C
simxrd-02,3142,1.2984712140295678,0.5665087101629399,12,C
simxrd-02,3143,1.2981641539803412,1.9013392266738156,12,C
simxrd-02,3144,1.2978572786484013,0.16950307307374213,12,C
simxrd-02,3145,1.2975505878840923,1.238732955585518,12,C
simxrd-02,3146,1.2972440815379245,0.4213272480288444,12,C
simxrd-02,3147,1.2969377594605729,0.03999057747532242,12,C
simxrd-02,3148,1.2966316215028761,0.6226514381581032,12,C
simxrd-02,3149,1.2963256675158388,0.22997133135489287,12,C
simxrd-02,3150,1.296019897350628,1.3551929771407736,12,C
simxrd-02,3151,1.295714310858577,1.3827867956336388,12,C
simxrd-02,3152,1.2954089078911806,1.9042592094767339,12,C
simxrd-02,3153,1.2951036883000984,1.2477863936111853,12,C
simxrd-02,3154,1.2947986519371533,1.2839300159703455,12,C
simxrd-02,3155,1.2944937986543308,0.8023886662478676,12,C
simxrd-02,3156,1.2941891283037799,1.5121501485407733,12,C
simxrd-02,3157,1.293884640737811,0.5583234928994555,12,C
simxrd-02,3158,1.2935803358088986,0.13315149434473675,12,C
simxrd-02,3159,1.2932762133696785,1.7968894406805185,12,C
simxrd-02,3160,1.2929722732729485,1.234854293406868,12,C
simxrd-02,3161,1.292668515371668,0.9054778622388923,12,C
simxrd-02,3162,1.2923649395189587,0.5025827440566323,12,C
simxrd-02,3163,1.2920615455681024,0.656569824160514,12,C
simxrd-02,3164,1.2917583333725433,1.0388986700609333,12,C
simxrd-02,3165,1.291455302785886,1.1366064287360071,12,C
simxrd-02,3166,1.2911524536618946,0.8592885604086117,12,C
simxrd-02,3167,1.2908497858544958,0.9473473407437355,12,C
simxrd-02,3168,1.2905472992177753,1.8593686616643446,12,C
simxrd-02,3169,1.2902449936059783,1.1043085232772545,12,C
simxrd-02,3170,1.2899428688735113,0.347439404686719,12,C
simxrd-02,3171,1.289640924874939,1.1887430649247803,12,C
simxrd-02,3172,1.2893391614649856,0.40796796345064656,12,C
simxrd-02,3173,1.2890375784985355,0.7139570270973271,12,C
simxrd-02,3174,1.288736175830631,1.8851131310727753,12,C
simxrd-02,3175,1.2884349533164734,0.7732393401766381,12,C
simxrd-02,3176,1.2881339108114225,0.3680308697904595,12,C
simxrd-02,3177,1.2878330481709965,0.7914434518021093,12,C
simxrd-02,3178,1.2875323652508712,0.8929545284175197,12,C
simxrd-02,3179,1.2872318619068814,0.6106943090784281,12,C
simxrd-02,3180,1.2869315379950181,1.3246841692047897,12,C
simxrd-02,3181,1.2866313933714302,0.3320955783111962,12,C
simxrd-02,3182,1.286331427892424,1.1098337751209273,12,C
simxrd-02,3183,1.2860316414144637,1.8235544427889934,12,C
simxrd-02,3184,1.2857320337941682,1.814561957771554,12,C
simxrd-02,3185,1.2854326048883145,0.9301150210614222,12,C
simxrd-02,3186,1.2851333545538355,0.8882395750908743,12,C
simxrd-02,3187,1.2848342826478205,1.6004392692163678,12,C
simxrd-02,3188,1.2845353890275146,0.23875821579920392,12,C
simxrd-02,3189,1.2842366735503177,0.12713066461790604,12,C
simxrd-02,3190,1.283938136073787,1.6946618060054286,12,C
simxrd-02,3191,1.2836397764556335,0.4988547976944335,12,C
simxrd-02,3192,1.2833415945537243,1.215985228431014,12,C
simxrd-02,3193,1.2830435902260802,0.8859430753043304,12,C
simxrd-02,3194,1.2827457633308785,1.7342256972640377,12,C
simxrd-02,3195,1.282448113726449,1.8172830405838492,12,C
simxrd-02,3196,1.2821506412712764,1.1915574788119057,12,C
simxrd-02,3197,1.2818533458240007,1.0086666092671117,12,C
simxrd-02,3198,1.2815562272434133,1.6558988649062776,12,C
simxrd-02,3199,1.281259285388462,0.874825246602644,12,C
simxrd-02,3200,1.280962520118246,1.7357066700618826,12,C
simxrd-02,3201,1.2806659312920177,0.08381455435588892,12,C
simxrd-02,3202,1.2803695187691844,1.5389838610476096,12,C
simxrd-02,3203,1.280073282409304,0.3620383691769577,12,C
simxrd-02,3204,1.2797772220720887,0.9035471373228878,12,C
simxrd-02,3205,1.2794813376174021,0.09622259980578328,12,C
simxrd-02,3206,1.2791856289052594,1.296365879051079,12,C
simxrd-02,3207,1.2788900957958298,0.38569866674622283,12,C
simxrd-02,3208,1.2785947381494323,1.081048781081439,12,C
simxrd-02,3209,1.2782995558265384,0.7488400919054972,12,C
simxrd-02,3210,1.2780045486877716,0.42312168874158657,12,C
simxrd-02,3211,1.2777097165939046,0.07815300030876914,12,C
simxrd-02,3212,1.2774150594058629,0.3555995887695536,12,C
simxrd-02,3213,1.277120576984722,1.0050699527193443,12,C
simxrd-02,3214,1.2768262691917078,0.9821901226225707,12,C
simxrd-02,3215,1.2765321358881976,0.9365029980134209,12,C
simxrd-02,3216,1.276238176935717,0.6892166618250729,12,C
simxrd-02,3217,1.275944392195943,0.8136667439506674,12,C
simxrd-02,3218,1.275650781530702,0.13208784591427328,12,C
simxrd-02,3219,1.2753573448019702,0.3629735057881639,12,C
simxrd-02,3220,1.2750640818718726,1.8559084874266218,12,C
simxrd-02,3221,1.2747709926026833,1.7048548932296506,12,C
simxrd-02,3222,1.2744780768568258,1.3662586123652216,12,C
simxrd-02,3223,1.274185334496872,1.60061877354289,12,C
simxrd-02,3224,1.2738927653855432,0.6205723428051417,12,C
simxrd-02,3225,1.2736003693857074,0.9106192153120078,12,C
simxrd-02,3226,1.2733081463603824,1.6684949433548555,12,C
simxrd-02,3227,1.2730160961727333,1.3687980602224679,12,C
simxrd-02,3228,1.272724218686072,1.5496350459397543,12,C
simxrd-02,3229,1.2724325137638601,0.43969335861608894,12,C
simxrd-02,3230,1.2721409812697042,1.6762696670132597,12,C
simxrd-02,3231,1.27184962106736,0.4132942617109759,12,C
simxrd-02,3232,1.2715584330207292,1.4252406789647583,12,C
simxrd-02,3233,1.2712674169938596,0.751217338970046,12,C
simxrd-02,3234,1.2709765728509472,1.654853236901202,12,C
simxrd-02,3235,1.2706859004563333,0.8312509021452572,12,C
simxrd-02,3236,1.2703953996745059,1.2305818649051357,12,C
simxrd-02,3237,1.270105070370098,0.5596109068191626,12,C
simxrd-02,3238,1.2698149124078895,1.3828796958624219,12,C
simxrd-02,3239,1.2695249256528056,0.3189089600038055,12,C
simxrd-02,3240,1.2692351099699164,1.174086184128196,12,C
simxrd-02,3241,1.2689454652244376,1.5266371595298185,12,C
simxrd-02,3242,1.2686559912817306,0.8733298979492982,12,C
simxrd-02,3243,1.2683666880073001,1.3366316674180774,12,C
simxrd-02,3244,1.2680775552667962,1.3155258968407197,12,C
simxrd-02,3245,1.267788592926014,0.6379225243850559,12,C
simxrd-02,3246,1.2674998008508918,1.0840359036773666,12,C
simxrd-02,3247,1.267211178907513,0.9827035235871664,12,C
simxrd-02,3248,1.2669227269621033,0.014504438712588953,12,C
simxrd-02,3249,1.266634444881034,1.1827286974704851,12,C
simxrd-02,3250,1.2663463325308184,0.01782574903548676,12,C
simxrd-02,3251,1.2660583897781144,1.1960457762930274,12,C
simxrd-02,3252,1.2657706164897207,1.5559875357420538,12,C
simxrd-02,3253,1.2654830125325818,0.4760762796027518,12,C
simxrd-02,3254,1.2651955777737824,1.2992712302693397,12,C
simxrd-02,3255,1.2649083120805518,0.7293970959418875,12,C
simxrd-02,3256,1.26462121532026,0.5101060042061213,12,C
simxrd-02,3257,1.26433428736042,0.7097866730944219,12,C
simxrd-02,3258,1.2640475280686863,0.15212735609520942,12,C
simxrd-02,3259,1.263760937312856,0.7638599127226966,12,C
simxrd-02,3260,1.2634745149608666,1.7399248172711954,12,C
simxrd-02,3261,1.2631882608807976,1.6770941635217749,12,C
simxrd-02,3262,1.2629021749408698,1.45677935462528,12,C
simxrd-02,3263,1.2626162570094448,1.8064704928586395,12,C
simxrd-02,3264,1.2623305069550255,0.6516756384447431,12,C
simxrd-02,3265,1.2620449246462544,1.1551000125627073,12,C
simxrd-02,3266,1.2617595099519152,0.18140929335025127,12,C
simxrd-02,3267,1.261474262740932,1.4246109682539194,12,C
simxrd-02,3268,1.261189182882369,1.4010337669295332,12,C
simxrd-02,3269,1.2609042702454294,0.7110160965396293,12,C
simxrd-02,3270,1.2606195246994567,1.7574001851904946,12,C
simxrd-02,3271,1.2603349461139346,0.5561670075485653,12,C
simxrd-02,3272,1.260050534358485,0.8244562527001568,12,C
simxrd-02,3273,1.2597662893028696,0.7174307341208757,12,C
simxrd-02,3274,1.259482210816989,0.5915595662087092,12,C
simxrd-02,3275,1.259198298770882,0.5069222998256111,12,C
simxrd-02,3276,1.2589145530347277,0.965398676033129,12,C
simxrd-02,3277,1.2586309734788412,1.6605261102428035,12,C
simxrd-02,3278,1.2583475599736775,1.3678874498522469,12,C
simxrd-02,3279,1.2580643123898292,1.395722325770142,12,C
simxrd-02,3280,1.2577812305980272,0.4468597292361616,12,C
simxrd-02,3281,1.257498314469139,0.49976465439569445,12,C
simxrd-02,3282,1.2572155638741707,1.79884043551325,12,C
simxrd-02,3283,1.2569329786842653,0.14756818008784636,12,C
simxrd-02,3284,1.2566505587707026,0.9535792611298021,12,C
simxrd-02,3285,1.2563683040049007,0.5322009976076223,12,C
simxrd-02,3286,1.2560862142584124,0.005887354489507307,12,C
simxrd-02,3287,1.2558042894029287,1.898892981544718,12,C
simxrd-02,3288,1.2555225293102765,0.16221321108113418,12,C
simxrd-02,3289,1.255240933852419,1.186716823814137,12,C
simxrd-02,3290,1.2549595029014555,0.33635964178782407,12,C
simxrd-02,3291,1.2546782363296216,1.3774428663095164,12,C
simxrd-02,3292,1.2543971340092872,1.7393567001437706,12,C
simxrd-02,3293,1.2541161958129594,1.2080966550095533,12,C
simxrd-02,3294,1.2538354216132792,0.8041215212702787,12,C
simxrd-02,3295,1.2535548112830244,0.5268905941310752,12,C
simxrd-02,3296,1.2532743646951063,0.768313799553881,12,C
simxrd-02,3297,1.2529940817225715,1.3245993465735675,12,C
simxrd-02,3298,1.2527139622386019,0.2647673082369342,12,C
simxrd-02,3299,1.2524340061165133,0.4291712177031925,12,C
simxrd-02,3300,1.2521542132297554,0.2965223487219177,12,C
simxrd-02,3301,1.2518745834519123,1.245321420901015,12,C
simxrd-02,3302,1.2515951166567023,1.2683101382031108,12,C
simxrd-02,3303,1.2513158127179778,1.842321710707096,12,C
simxrd-02,3304,1.2510366715097232,0.05708374991492064,12,C
simxrd-02,3305,1.2507576929060584,1.3346758853881162,12,C
simxrd-02,3306,1.2504788767812354,0.868517633226444,12,C
simxrd-02,3307,1.2502002230096387,0.3995192220571234,12,C
simxrd-02,3308,1.2499217314657873,0.9733109048243375,12,C
simxrd-02,3309,1.2496434020243312,0.8755373469489723,12,C
simxrd-02,3310,1.2493652345600537,1.316384468208816,12,C
simxrd-02,3311,1.2490872289478707,1.3347038787939725,12,C
simxrd-02,3312,1.2488093850628306,0.285463851887458,12,C
simxrd-02,3313,1.2485317027801122,1.6382072882075578,12,C
simxrd-02,3314,1.248254181975028,0.6586610929248742,12,C
simxrd-02,3315,1.247976822523021,0.5431262665551675,12,C
simxrd-02,3316,1.2476996242996663,0.02526569276591716,12,C
simxrd-02,3317,1.2474225871806703,1.2757996572750834,12,C
simxrd-02,3318,1.2471457110418698,1.290893936812708,12,C
simxrd-02,3319,1.2468689957592334,0.05196318716933586,12,C
simxrd-02,3320,1.2465924412088603,1.276761000872508,12,C
simxrd-02,3321,1.2463160472669799,0.5030071302893873,12,C
simxrd-02,3322,1.2460398138099529,0.07364522027064264,12,C
simxrd-02,3323,1.24576374071427,0.24397899039132595,12,C
simxrd-02,3324,1.2454878278565515,1.1918650258510868,12,C
simxrd-02,3325,1.2452120751135483,1.5771029997379382,12,C
simxrd-02,3326,1.2449364823621403,0.08708216739194699,12,C
simxrd-02,3327,1.2446610494793384,1.4196446076855562,12,C
simxrd-02,3328,1.2443857763422812,0.5364504428797129,12,C
simxrd-02,3329,1.2441106628282381,0.8928233719578342,12,C
simxrd-02,3330,1.243835708814607,0.656996004871974,12,C
simxrd-02,3331,1.2435609141789148,1.7899262362984503,12,C
simxrd-02,3332,1.2432862787988166,1.2526047804739837,12,C
simxrd-02,3333,1.243011802552097,1.6821965827291503,12,C
simxrd-02,3334,1.2427374853166688,1.489458212267464,12,C
simxrd-02,3335,1.242463326970573,0.3599183479625452,12,C
simxrd-02,3336,1.242189327391978,0.33797134896505476,12,C
simxrd-02,3337,1.2419154864591813,1.288796671829843,12,C
simxrd-02,3338,1.2416418040506079,1.0087555798941397,12,C
simxrd-02,3339,1.24136828004481,0.5377843574433337,12,C
simxrd-02,3340,1.2410949143204673,0.5401394662657718,12,C
simxrd-02,3341,1.240821706756387,1.65737171440139,12,C
simxrd-02,3342,1.240548657231503,1.377785952412694,12,C
simxrd-02,3343,1.240275765624877,1.6663552028887885,12,C
simxrd-02,3344,1.2400030318156972,0.4270383304124318,12,C
simxrd-02,3345,1.2397304556832769,0.9318548392118623,12,C
simxrd-02,3346,1.2394580371070585,1.4050893488764225,12,C
simxrd-02,3347,1.2391857759666087,1.321471736037281,12,C
simxrd-02,3348,1.238913672141621,1.4224761224831393,12,C
simxrd-02,3349,1.2386417255119149,1.7874541332294487,12,C
simxrd-02,3350,1.2383699359574352,0.5182783097497081,12,C
simxrd-02,3351,1.2380983033582535,0.05006166652240879,12,C
simxrd-02,3352,1.2378268275945654,0.7347083690005952,12,C
simxrd-02,3353,1.237555508546693,0.8665409154234116,12,C
simxrd-02,3354,1.2372843460950829,1.0316060742920812,12,C
simxrd-02,3355,1.2370133401203065,1.157232830820295,12,C
simxrd-02,3356,1.236742490503061,1.272517041264937,12,C
simxrd-02,3357,1.2364717971241677,1.004624577698501,12,C
simxrd-02,3358,1.2362012598645713,1.45322194972913,12,C
simxrd-02,3359,1.2359308786053431,1.6470575067245772,12,C
simxrd-02,3360,1.2356606532276768,1.286491037297838,12,C
simxrd-02,3361,1.2353905836128907,1.221661467265101,12,C
simxrd-02,3362,1.2351206696424273,1.7899580217534996,12,C
simxrd-02,3363,1.2348509111978523,0.02160740537278327,12,C
simxrd-02,3364,1.2345813081608545,0.04342601219252076,12,C
simxrd-02,3365,1.2343118604132477,0.15701346043394002,12,C
simxrd-02,3366,1.2340425678369669,1.5323805966322714,12,C
simxrd-02,3367,1.2337734303140717,1.4735220346469027,12,C
simxrd-02,3368,1.233504447726744,1.5254474069020332,12,C
simxrd-02,3369,1.2332356199572883,1.757369483378545,12,C
simxrd-02,3370,1.2329669468881321,1.6160591108885642,12,C
simxrd-02,3371,1.2326984284018252,0.2426757505523717,12,C
simxrd-02,3372,1.2324300643810395,1.8713873657328617,12,C
simxrd-02,3373,1.2321618547085689,1.106082999974096,12,C
simxrd-02,3374,1.2318937992673293,1.2648741457086643,12,C
simxrd-02,3375,1.2316258979403591,0.7045281391554451,12,C
simxrd-02,3376,1.2313581506108175,1.3335222172904477,12,C
simxrd-02,3377,1.2310905571619855,0.8011272794209965,12,C
simxrd-02,3378,1.2308231174772652,0.36430397401013803,12,C
simxrd-02,3379,1.2305558314401805,0.31595045227928187,12,C
simxrd-02,3380,1.2302886989343758,0.3899740888732655,12,C
simxrd-02,3381,1.2300217198436159,0.8414489255272277,12,C
simxrd-02,3382,1.2297548940517877,0.6496376320211681,12,C
simxrd-02,3383,1.229488221442897,0.03153672380336361,12,C
simxrd-02,3384,1.2292217019010716,0.6482030559608315,12,C
simxrd-02,3385,1.2289553353105578,0.4145426005889533,12,C
simxrd-02,3386,1.2286891215557239,0.5773641218476313,12,C
simxrd-02,3387,1.2284230605210564,0.030688631809909654,12,C
simxrd-02,3388,1.2281571520911632,0.923939261057756,12,C
simxrd-02,3389,1.2278913961507698,0.3027909588127668,12,C
simxrd-02,3390,1.2276257925847232,0.9674088925008635,12,C
simxrd-02,3391,1.2273603412779885,1.3219101234320962,12,C
simxrd-02,3392,1.2270950421156508,1.8045762786591542,12,C
simxrd-02,3393,1.2268298949829128,0.8883433940013078,12,C
simxrd-02,3394,1.2265648997650982,0.23646000174532938,12,C
simxrd-02,3395,1.2263000563476474,1.3930229368015474,12,C
simxrd-02,3396,1.2260353646161204,1.501217104750286,12,C
simxrd-02,3397,1.2257708244561951,1.8631895925569613,12,C
simxrd-02,3398,1.225506435753668,0.31317075751392925,12,C
simxrd-02,3399,1.2252421983944537,1.3947507174104277,12,C
simxrd-02,3400,1.2249781122645849,0.4006096040771385,12,C
simxrd-02,3401,1.2247141772502113,0.9880665629040961,12,C
simxrd-02,3402,1.2244503932376012,0.12832854497394847,12,C
simxrd-02,3403,1.2241867601131402,0.6172159130780631,12,C
simxrd-02,3404,1.2239232777633307,1.8721968751536018,12,C
simxrd-02,3405,1.2236599460747926,1.243660168198327,12,C
simxrd-02,3406,1.2233967649342627,0.3029093652656876,12,C
simxrd-02,3407,1.2231337342285957,0.08315196548067524,12,C
simxrd-02,3408,1.2228708538447615,0.13413608294827403,12,C
simxrd-02,3409,1.2226081236698474,1.7675968806753704,12,C
simxrd-02,3410,1.2223455435910575,0.9784790387799029,12,C
simxrd-02,3411,1.2220831134957117,1.3759121093870725,12,C
simxrd-02,3412,1.221820833271246,0.897366208666388,12,C
simxrd-02,3413,1.2215587028052122,1.4655324369590161,12,C
simxrd-02,3414,1.2212967219852788,0.40029612837494494,12,C
simxrd-02,3415,1.2210348906992297,0.9161363047081986,12,C
simxrd-02,3416,1.2207732088349639,0.19150349761398897,12,C
simxrd-02,3417,1.2205116762804957,0.10597110095643412,12,C
simxrd-02,3418,1.2202502929239556,1.1651558101963424,12,C
simxrd-02,3419,1.2199890586535884,0.5056253789000141,12,C
simxrd-02,3420,1.2197279733577546,0.46797794351595007,12,C
simxrd-02,3421,1.2194670369249287,0.9004799143296571,12,C
simxrd-02,3422,1.2192062492437001,1.3115088398052843,12,C
simxrd-02,3423,1.2189456102027734,1.5282803155874503,12,C
simxrd-02,3424,1.218685119690967,0.3483653506728268,12,C
simxrd-02,3425,1.2184247775972132,0.5486090823793477,12,C
simxrd-02,3426,1.2181645838105595,0.7296681217223677,12,C
simxrd-02,3427,1.217904538220166,0.3482298592586928,12,C
simxrd-02,3428,1.2176446407153083,1.853717913093548,12,C
simxrd-02,3429,1.2173848911853737,1.833034975554968,12,C
simxrd-02,3430,1.2171252895198643,0.8000863804607602,12,C
simxrd-02,3431,1.2168658356083955,0.5520704409312515,12,C
simxrd-02,3432,1.2166065293406956,0.8944978336090563,12,C
simxrd-02,3433,1.216347370606606,1.5001993753167095,12,C
simxrd-02,3434,1.2160883592960814,1.0159513108581173,12,C
simxrd-02,3435,1.2158294952991888,0.4296167439938228,12,C
simxrd-02,3436,1.2155707785061083,1.2760916023308553,12,C
simxrd-02,3437,1.2153122088071322,0.8044945312450053,12,C
simxrd-02,3438,1.2150537860926653,0.644011593942403,12,C
simxrd-02,3439,1.214795510253225,1.8275910480858126,12,C
simxrd-02,3440,1.2145373811794395,0.8472731616585056,12,C
simxrd-02,3441,1.214279398762051,1.3263503056913217,12,C
simxrd-02,3442,1.214021562891912,0.5338427221247403,12,C
simxrd-02,3443,1.213763873459987,1.5723471732769203,12,C
simxrd-02,3444,1.213506330357352,1.544115673934057,12,C
simxrd-02,3445,1.2132489334751944,0.8454631372496696,12,C
simxrd-02,3446,1.2129916827048128,1.2139177896408404,12,C
simxrd-02,3447,1.212734577937618,0.28929379466174626,12,C
simxrd-02,3448,1.2124776190651294,1.2754427785950289,12,C
simxrd-02,3449,1.2122208059789792,1.7706082454050829,12,C
simxrd-02,3450,1.2119641385709097,0.3091295231239892,12,C
simxrd-02,3451,1.2117076167327738,1.3455559924911318,12,C
simxrd-02,3452,1.2114512403565347,1.8519390547364285,12,C
simxrd-02,3453,1.2111950093342658,1.583620420397894,12,C
simxrd-02,3454,1.2109389235581502,0.7013221439767148,12,C
simxrd-02,3455,1.2106829829204824,0.9425367687570971,12,C
simxrd-02,3456,1.2104271873136654,0.8116825809020195,12,C
simxrd-02,3457,1.2101715366302122,0.19381421943321717,12,C
simxrd-02,3458,1.2099160307627457,1.2406343733105636,12,C
simxrd-02,3459,1.2096606696039978,1.1092625357085455,12,C
simxrd-02,3460,1.2094054530468104,0.31265223102573264,12,C
simxrd-02,3461,1.2091503809841337,0.3251791742787246,12,C
simxrd-02,3462,1.2088954533090275,1.2206319058511308,12,C
simxrd-02,3463,1.20864066991466,1.8710882105815796,12,C
simxrd-02,3464,1.2083860306943088,0.6521141579909293,12,C
simxrd-02,3465,1.2081315355413593,0.9845884876560366,12,C
simxrd-02,3466,1.2078771843493064,1.2275719021996114,12,C
simxrd-02,3467,1.2076229770117521,1.8081306303226259,12,C
simxrd-02,3468,1.2073689134224082,1.661251722663041,12,C
simxrd-02,3469,1.2071149934750922,1.6185630492684608,12,C
simxrd-02,3470,1.206861217063732,1.801990948320181,12,C
simxrd-02,3471,1.2066075840823618,1.9344227953656201,12,C
simxrd-02,3472,1.206354094425124,1.1030290689364728,12,C
simxrd-02,3473,1.206100747986268,0.6815025445371028,12,C
simxrd-02,3474,1.2058475446601518,1.071517626547251,12,C
simxrd-02,3475,1.2055944843412392,1.309961446999436,12,C
simxrd-02,3476,1.205341566924102,0.6225672389372315,12,C
simxrd-02,3477,1.2050887923034186,1.8110842631350441,12,C
simxrd-02,3478,1.204836160373974,0.26462109228731007,12,C
simxrd-02,3479,1.204583671030661,0.48590877960337725,12,C
simxrd-02,3480,1.2043313241684779,1.9388727506750116,12,C
simxrd-02,3481,1.2040791196825296,1.8907399181593414,12,C
simxrd-02,3482,1.2038270574680279,0.45448601796885907,12,C
simxrd-02,3483,1.2035751374202903,0.3068853318461074,12,C
simxrd-02,3484,1.2033233594347401,1.955480895882005,12,C
simxrd-02,3485,1.2030717234069075,0.9383572427440559,12,C
simxrd-02,3486,1.202820229232427,1.484222881035893,12,C
simxrd-02,3487,1.2025688768070404,0.4325632635326787,12,C
simxrd-02,3488,1.2023176660265935,0.7056509294195485,12,C
simxrd-02,3489,1.2020665967870385,1.7486564039431767,12,C
simxrd-02,3490,1.2018156689844326,1.8263180576778422,12,C
simxrd-02,3491,1.2015648825149383,0.5157301736381661,12,C
simxrd-02,3492,1.2013142372748224,1.62484646056162,12,C
simxrd-02,3493,1.201063733160457,0.7685619920713578,12,C
simxrd-02,3494,1.2008133700683192,0.5212357501163679,12,C
simxrd-02,3495,1.20056314789499,1.783218933242072,12,C
simxrd-02,3496,1.2003130665371562,0.8738559245437639,12,C
simxrd-02,3497,1.2000631258916066,1.4944414463717517,12,C
simxrd-02,3498,1.199813325855237,0.06764674368838194,12,C
simxrd-02,3499,1.1995636663250453,1.4547287346603248,12,C
simxrd-02,3500,1.199314147198134,0.16481475809831012,12,C
simxrd-03,0,8.842591317741778,9.092998999925118,221,P
simxrd-03,1,8.824991758170702,8.42846038225802,221,P
simxrd-03,2,8.807462384602085,8.451862665421553,221,P
simxrd-03,3,8.790002778561913,8.922560883325724,221,P
simxrd-03,4,8.772612524896376,9.395224733611974,221,P
simxrd-03,5,8.755291211739017,8.154827549425873,221,P
simxrd-03,6,8.738038430478243,9.222812057411716,221,P
simxrd-03,7,8.720853775725242,9.182523604845947,221,P
simxrd-03,8,8.703736845282284,8.745184616402305,221,P
simxrd-03,9,8.686687240111365,8.293208829771844,221,P
simxrd-03,10,8.66970456430325,7.881979083586744,221,P
simxrd-03,11,8.652788425046866,8.360440935702577,221,P
simxrd-03,12,8.635938432599056,8.222448349389454,221,P
simxrd-03,13,8.61915420025468,8.82635851508571,221,P
simxrd-03,14,8.602435344317087,9.547328339266107,221,P
simxrd-03,15,8.585781484068894,8.773499764729541,221,P
simxrd-03,16,8.56919224174314,8.91721325806953,221,P
simxrd-03,17,8.552667242494762,8.99678465113338,221,P
simxrd-03,18,8.536206114372385,9.560247577296582,221,P
simxrd-03,19,8.51980848829047,8.73532200079368,221,P
