sample_id,formula_from_sites,n_sites,volume_a3,a_a,b_a,c_a,alpha_deg,beta_deg,gamma_deg,last_phdos_peak_cm1
779,As2Cs2F8,12,268.7401936270643,4.90811709,6.765467807987158,8.77811401011973,112.78360884288738,90.0,90.0,620.585729779301
549,H2N4P2,8,80.16202410917356,4.752384301426608,4.783698704724973,4.87289872162401,119.31631448864113,119.10527924959571,90.00560515349794,3355.714701120785
893,Ge3O6,9,129.14456331315466,5.08836005,5.088360041522817,5.75956692,90.0,90.0,119.99999999010011,910.5857067527812
632,Mn2P8,10,146.38879423858123,5.109770710022111,5.835873465400029,5.868215415318609,107.34320444295736,115.84281547924739,93.75419288140418,539.5857362108462
887,Na4Se6Zr2,12,295.70626322038186,7.006730643409568,7.0154084520137285,7.337959966400642,80.70523818013115,71.12968147550912,60.040910015186036,226.58576106360744
835,F2K2O4S2,10,185.90263242562773,4.709044438524807,5.81599662,7.15126209057859,90.0,108.34580240950507,90.0,1153.1905864961611
1001,Al2Cu2Se4,8,177.3921184288757,5.6426757301127095,5.64267573036821,6.852763172437873,114.31217796057699,114.31217793156637,90.00000000929525,375.58574923274034
92,Ca4Ge4Sr4,12,373.1666122344943,4.96925591,8.15600261,9.20733746,90.0,90.0,90.0,200.58576312805405
799,Li2N6Si4,12,119.04404151115196,4.81440275,5.330939623965635,5.34965590374495,119.88433470898636,90.0,90.0,1062.5856946837089
131,O8P2Tl2,12,165.0696884683966,4.965737052523587,4.9657370549745625,7.25969767,90.0,90.0,112.76390645480974,1077.5856934926821
270,InNaSe2,4,99.6870873277674,7.436808231110255,7.4368082316236395,7.436808238133591,31.499759655647512,31.49975967544702,31.49975966539919,168.5857656689114
763,BaCl2,3,101.87463348586465,5.24236234900377,5.242362054438203,5.24236227,59.999998576686586,60.0000004354194,59.99999507361875,184.5857643984827
1170,PtSiZr,3,57.93643551506617,4.343324225493023,4.343324310523784,4.34332442,59.999999166204546,59.99999851859113,59.999999616035176,320.5857535998389
886,Al2Os,3,42.248166510770616,3.1838078308747426,3.1838078352095946,4.737030412026577,109.63671961877071,109.63671963445839,89.99999995806218,442.5857439128201
928,Na2O4Sb2,8,128.62247268463364,5.412649101677991,5.412649101677991,5.64064180637095,63.919335382877,116.080664617123,88.92163757893587,619.5857298587027
943,LiNZn,3,30.05961719712393,3.4900593630521684,3.4900593656493815,3.49005937,60.00000005354637,60.00000002892928,59.99999998918045,596.5857316849441
514,Rb2Te5,7,287.20475444772325,5.915873948118595,7.505540638905531,7.505540646816797,77.62790894915416,68.48398785683919,68.48398787393516,142.58576773335804
508,NaO2Tl,4,56.38217662401409,5.918017345997854,5.918017340018398,5.918017346790255,33.54797762032645,33.54797770111277,33.54797768713258,428.5857450244453
400,O2Sr,3,43.54427517827179,3.5733033063990565,3.573303302565222,4.244328651372345,114.89460186848834,114.89460181572183,90.00000009416183,926.9151354639647
262,In2Rb2Te4,8,307.31878576638394,7.416376209103327,7.416376202990261,7.416376207367172,104.89861682460004,104.89861678475268,119.06365885067089,181.58576463668808
810,Cs2F6NaSc,10,181.12287428296173,6.350814579129991,6.350814578389169,6.35081458,59.9999999916096,59.99999999546835,60.000000023192825,500.5857393075161
536,O6Se2Sr2,10,161.02872447814488,4.4930800272985705,5.59508632,6.740764175940469,90.0,108.14677121483531,90.0,782.6436177376511
1232,Ca2N6W2,10,148.57571053570965,3.6464888740137407,5.829862819580148,7.501479847207883,105.66371403654584,104.06669840161346,90.00000466728767,1335.5856730070195
310,Cl2La2O2,6,118.91044396121177,4.13386688,4.13386688,6.95836212,90.0,90.0,90.0,494.58573978392684
205,Rb2Te4Y2,8,304.3508459275378,4.52449944,4.524499444807769,17.16733189,90.0,90.0,119.99999996484921,171.58576543070603
800,CdF6Pt,8,118.95134968158938,5.791439524083246,5.791439523637887,5.791439521807951,54.258157182815296,54.25815717704972,54.25815719047945,592.5857320025513
827,H4K2Pd,7,134.03567649074225,5.677890541611406,5.677890541611406,5.677890541611406,117.414903480736,117.414903480736,94.53905380405415,1872.5856303682565
1261,Cl6Pb2Rb2,10,336.88083736764116,4.334272008389795,7.545286055611932,10.753736740007408,90.00012924690544,89.99999779175248,106.68239938697502,223.58576130181282
677,CuKNa2O2,6,105.476721559704,4.390367959920797,4.390377568959323,6.2915789579561485,110.42596900764276,110.42055962360102,90.00000191849526,641.5857281118634
1138,Ba2HfS4,7,195.69885980603152,4.966691343614454,4.966691343913897,8.675902374859632,106.63267605467047,106.63267603213775,89.99999997409898,446.0864616460566
388,Ge4Sr8,12,411.8520862051735,5.19632841,8.18933091,9.67823714,90.0,90.0,90.0,144.5857675745544
1184,B2P4Rb6,12,401.08440903691894,6.7347745363601215,6.734774535891659,9.433870219170869,75.5474212788483,75.5474213112352,87.92928436813469,1114.5856905548158
942,As2Li6,8,129.52235021835324,4.37513083,4.375130824329918,7.81325496,90.0,90.0,119.99999996726211,464.58574216598083
110,Ag2Te4Y2,8,241.0363554970572,4.74553686,7.12686612,7.12686612,90.0,90.0,90.0,181.58576463668808
938,La2Na2O4,8,132.60448706254348,4.82491537,4.82491537,6.639702240230223,68.69464471218426,68.69464471218426,90.0,539.5857362108462
436,AsCa3Cl3,7,193.594908109413,5.78492825,5.78492825,5.78492825,90.0,90.0,90.0,287.5857562200981
984,Al2HgTe4,7,236.47820220844537,6.28536319092237,6.285363195740418,7.455470664371383,114.93102597724422,114.9310260290883,89.99999997135548,329.58575288522275
409,Au2Br6Rb2,10,364.91374183003535,7.481022190481871,7.484867777699314,8.77410477435933,62.45149054167948,64.76622731352039,60.01699429928508,238.58576011078603
552,BO4P,6,66.19699425034973,4.44199463008492,4.441994626592763,4.595775085150342,118.89914811089841,118.8991482250594,89.99999995758273,1221.5856820588235
1051,K2Se,3,116.69869892092743,5.485215201364388,5.485215195845166,5.4852152,59.99999997494341,60.00000000822821,59.999999937382356,125.58576908318848
97,Cd2Cs2La2Te6,12,502.6722881090234,4.71615052,8.976872587585202,12.30546364,90.0,90.0,105.22934436372273,159.58576638352753
446,CdK4P2,7,258.7010740137182,5.72510478,5.7250155696012826,9.693843699997938,107.15875274318651,90.0,120.00051546827488,346.5857515353923
456,Br2K4O,7,229.67548210533238,5.2353333045077575,5.23533330474209,9.160945318897985,106.60320542466219,106.60320542582227,89.99999998523923,322.5857534410353
445,Cs2I2O6,10,219.35607480284594,4.768977779023354,6.825151188526467,6.73925813,90.0,90.0,90.00106520214963,754.5857191394607
709,Ba2LaNbO6,10,166.57628308841572,6.138246139143976,6.138246139143976,6.204659855900831,90.27225155479246,119.47113460220334,119.8604218662096,735.6805937023079
342,Cu2HgI4,7,242.3378204483848,6.205829768837019,6.205829768837019,7.670661347592565,113.8909083604899,113.8909083604899,89.82619801342511,146.58576741575087
10,Be2P4Si2,8,134.60965107972058,5.13911996,5.13911996,6.259614869262851,114.23612819721296,114.23612819721296,90.0,590.5857321613547
1143,Au3RbSe2,6,192.91251319745422,6.28977421,6.289774207562181,5.63066457,90.0,90.0,119.99999996022832,242.58575979317874
782,I2Li2,4,134.03828432280324,4.56607297,4.566073255407151,7.42356468,90.0,90.0,119.99999785987013,321.5857535204372
1002,Al2Cu2Te4,8,223.84968956630297,6.084649845113257,6.084649842498805,7.420814549457307,114.20306516045449,114.20306512112333,90.0000000182206,326.5857531234282
511,PtSnTi,3,60.50411803536023,4.406562940506587,4.406562936665517,4.40656294,59.9999999749683,60.00000000380292,59.99999997370065,264.5857580463393
1190,F4Hg2,6,105.34372859144588,5.24908258,5.24908258,3.8233308,90.0,90.0,90.0,471.84628776184684
272,InKP2S7,11,291.6446685717058,6.52557169437678,6.757970024115563,6.757970026307504,97.8225815024514,95.87754743036497,95.87754746410923,599.5857314467387
296,Br2Cs2F2,6,195.07191206826158,4.399293265473016,4.399293267085365,10.548388348121158,102.03617163951249,102.03617162408997,90.00000002707272,272.585757411125
1087,NaO2Rh,4,45.09222734386194,5.491188449072746,5.491188446103231,5.4911884497300205,33.56874808506283,33.56874812810747,33.56874809571756,566.5857340669977
783,AlBaHSi,4,85.61510186360121,4.33422711,4.334227205137689,5.26255206,90.0,90.0,119.99999935021127,1241.5856804707878
901,K2P2Zn2,6,150.2887597029721,4.10614905,4.106149048344081,10.29263208,90.0,90.0,119.99999993277888,353.58575097957976
473,BaBi2Mg2,5,175.92829326352893,4.93260254,4.932602543107604,8.34935281,90.0,90.0,119.99999997915934,233.5857605077949
965,NSbSr3,5,141.90979444988398,5.21599849,5.21599849,5.21599849,90.0,90.0,90.0,381.5857487563297
547,H5RhSr2,8,112.36124634107637,5.447161742527645,5.447161810758197,5.3582014522063215,60.53877996832685,60.53878357716424,58.92242972332954,1786.5856371968107
1003,Al3F9,12,144.60393018042205,5.14593377,5.145933771623384,6.30552251,90.0,90.0,120.00000005384763,729.6775748147577
1220,N6Sr2W2,10,156.42534851269735,3.8300301689153833,6.55368,6.713115900694774,103.2902956233795,89.9999878639366,106.98998162020133,918.5857061175667
484,As2BeK4,7,246.31845674721993,9.300371311997857,9.300371310677527,9.300371321645617,35.81626245845975,35.81626245614407,35.816262481480145,765.585718266041
415,BiF6Na,8,136.7544312948966,6.102122445559485,6.10212244199881,6.102122442156552,53.636300065882736,53.63630008977182,53.63630009741455,563.5857343052032
103,Ba2F8Pd2,12,218.1088993611464,6.281410073235257,6.281410069016854,7.09123275729537,116.28904188641809,116.28904191038461,89.99999992912927,520.5857377194803
728,F3Sc,4,67.35611188767281,4.068749789212287,4.06874907495527,4.068749432771656,89.82848457984133,89.82848465036005,89.82847471198953,637.5857284294706
1211,Ca2Rb2Sb2,6,250.8689783497699,5.41158192,5.41158192,8.56640271,90.0,90.0,90.0,201.58576304865227
70,Al4O6,10,87.42000774428871,5.177954579464252,5.177954085491641,5.177955824940744,55.289628158946066,55.28960686016549,55.289593686360895,792.5857161221927
748,Ba3Cl6,9,273.49033592253613,8.18273173,8.182731640435879,4.71644455,90.0,90.0,120.00000032164807,225.5857611430092
780,Ga12Os4,16,293.64725535461974,6.55376175,6.55376175,6.83667047,90.0,90.0,90.0,313.58575415565144
1176,B2K6P4,12,355.9995468028094,6.52226277726306,6.522262772244966,8.958782981034656,75.12941067557144,75.12941072076514,86.52831872661953,1117.5856903166102
1214,Cs4Se6Zr2,12,468.12231250691804,7.22051035,8.275988908518174,8.275988910066413,108.8145083552983,90.0,90.0,289.5857560612945
833,C2CaMgO6,10,110.93637770433368,4.872211206117993,4.8722112084385,6.085409063110115,66.40187046135436,66.40187046532803,60.000000851694985,1519.5856583970894
1255,Br6Cs2Se2,10,427.33553493682643,6.046609194545605,7.684067725118672,9.32187515,90.0,90.0,99.37303674790168,190.0023038850011
538,In2Se4Zn,7,199.14116510163882,5.880867336424786,5.880867336424786,7.100166272666098,114.41620110801847,114.41620110801847,90.09617559388131,208.5857624928397
1072,AgBr,2,63.400434450458114,4.475783565092206,4.475783565092206,4.475783565092206,59.99999999999999,59.99999999999999,59.99999999999999,143.5857676539562
617,As2CaO6,9,108.01580515610199,4.91899512,4.9189951156597544,5.15470591,90.0,90.0,120.00000002918772,739.5857203304878
1216,Au2K2Se2,6,195.06644387256597,5.244331229890005,5.244331230431523,7.25035012,90.0,90.0,101.97578967386585,229.9570867399526
371,Br2H2Sr2,6,134.53413117000312,4.22589621,4.22589621,7.53346588,90.0,90.0,90.0,897.5857077850044
636,BaO3Ti,5,67.97030671913357,4.081130719232011,4.081130681724952,4.081130307504108,89.66458352647854,89.66458343089579,89.66458613749262,735.538617696687
1204,F2Sr,3,50.45958082767698,4.147816603603707,4.147816599553906,4.1478166,59.999999996442305,60.00000002874035,59.99999994081727,334.58575248821387
459,BrO3Rb,5,98.23045330624687,4.625634472881958,4.62563447519892,4.625634475355903,85.852465155901,85.8524651993408,85.8524651062475,791.5857162015947
670,Cs2O4Y2,8,151.5963670308569,3.56759387,3.5675935368466227,13.75331524,90.0,90.0,120.00000299636933,478.5857410543556
1039,GaN,2,23.48047625009842,3.2142079184713435,3.2142079130946004,3.21420792,59.999999928931544,59.9999999842675,59.99999999359501,670.5857258092112
76,Pd3Rb2S4,9,235.05278411557023,6.236481017446338,6.235896860573465,7.581333062406114,102.40959149083831,102.41293075306594,118.51742015334419,348.5857513765887
354,H3KMg,5,65.13786381935667,4.02356638,4.02356638,4.02356638,90.0,90.0,90.0,1362.585670863171
1157,F4K2Zn,7,113.75610905027642,4.1441702770635676,4.144170274147929,7.242944941591683,106.62360976404686,106.62360974577516,90.00000000206916,493.5857398633288
210,Ga9K3,12,302.593533909657,6.358845120461622,6.358845114627912,8.73039585063774,111.35703559780069,111.35703559542573,89.99999997954693,272.585757411125
69,FLi,2,17.022154048732133,2.8874191875738835,2.8874191813692853,2.88741919,60.00000001568723,60.00000008677023,60.00000005290798,593.5857319231493
417,BiCsF6,8,168.195951238243,5.5523494778507185,5.552349476044804,5.552349475063944,95.94963188770117,95.9496319018852,95.94963178686068,549.5857354168284
667,Cs8S4,12,505.93672787466056,5.43815719,8.82753641,10.53913417,90.0,90.0,90.0,184.5857643984827
295,Cl4K2Pt,7,215.1721611513944,4.26140654,7.10585853,7.10585853,90.0,90.0,90.0,331.5857527264192
421,Na2O4Pd3,9,115.17271315324207,3.1036255661761865,5.534854997736487,7.417457683901398,111.90671367412035,102.07611136920791,89.99999995097049,563.5857343052032
681,As2O8Sc2,12,144.11720721608162,5.732319462846157,5.73236893603981,5.732368567450121,106.96434376850522,106.95892908490883,114.61656592868835,925.5857055617543
610,Na2O6Sb2,10,136.00988397880957,6.246926058819886,6.2469260522507515,6.246926060346904,51.048903145709296,51.048903136944006,51.04890310543331,644.585727873658
227,As4Fe2,6,92.0116087424594,2.88893487,5.31372061,5.99385396,90.0,90.0,90.0,330.5857528058209
12,As4Be2Ge2,8,162.5400589323381,5.45322016,5.45322016,6.689085071123465,114.05546334927986,114.05546334927986,90.0,540.5857361314445
91,Ba2O6TaY,10,155.5083531878358,6.025463790466322,6.025463790633145,6.041463524012558,119.91243290289204,119.9124328669065,89.99999999487824,781.5857169956122
583,C2Ca2O6,10,127.45632385467336,5.051313956339301,5.051313956339301,6.46332665030763,66.99774490005072,66.99774490005072,59.9999958567534,1500.5856599057233
798,Li2O4Sc2,8,83.47669266087432,4.215147629118233,4.215147637498852,5.563959633698185,112.25876975908595,112.2587698360677,90.00000000654003,689.5857243005772
169,CaCs2F4,7,156.84761836307425,4.562499667201436,4.562500075129585,8.196540810009719,106.16266452491692,106.1598795500545,89.99999997290253,435.58574446863264
954,Ag2K4Sb2,8,282.6313145906764,6.36017281,6.759066601480228,6.759066601033406,103.41930240463996,90.0,90.0,195.58576352506302
241,F6Rh2,8,100.3053131233776,5.445003003052669,5.445003001811227,5.445003004386831,54.79135041619961,54.791350405536576,54.791350445427604,554.5857350198194
286,IRb,2,104.9571047398485,5.294711240395769,5.294711244567691,5.29471124,60.000000028537535,60.00000000247265,60.00000002771333,74.58577313267992
1247,Ag2Li2O4,8,98.04151369245913,3.79075556,4.75566696,5.43842062,90.0,90.0,90.0,605.9291732079247
151,Ag2Al2Se4,8,202.9421621734153,6.042716435932383,6.042716436636333,7.010496018490214,115.52953987295483,115.52953983199407,90.000000035828,373.585749391544
521,Ca4Li4N4,12,173.55105482015512,3.67467384,5.55256336,8.5057955,90.0,90.0,90.0,629.5857290646849
191,As8Rh4,12,215.49444786178435,6.147756522960806,6.16293078,6.2392770778152995,90.0,114.27448320074721,90.0,295.5857555848837
247,InPS4,6,154.39681225198063,5.772129143531157,5.772129143339701,6.175249325670559,117.8630648912983,117.86306493435865,89.99999996131353,565.5857341463998
1156,Be2Li2Sb2,6,102.232250243831,4.17242539,4.172425398445096,6.78078741,90.0,90.0,120.00000001232756,468.58574184837363
108,Al2BaO7Sb2,12,214.9552199306742,8.769110074647132,8.76911007881774,8.769110079059557,36.63099229461223,36.63099223009014,36.63099227548232,978.5857013534593
331,BrLi,2,41.899120861572726,3.8985816632145935,3.8985816647017333,3.89858167,60.00000003989453,60.00000002727605,59.99999998181395,334.58575248821387
263,Cu2In2Te4,8,249.1222387195102,6.288336909654937,6.2883369121126265,7.711138283437657,114.06317946994709,114.06317944941648,89.9999999729939,173.5857652719024
251,Cu2F2Se2Sr2,8,149.1779947179754,4.09381264,4.09381264,8.90120575,90.0,90.0,90.0,311.585754314455
275,Li2Se,3,54.53556430760779,4.2566205383453415,4.256620543050929,4.25662054,60.000000023709866,59.99999998714105,59.99999998312822,400.58574724769545
623,Cd2P4Si2,8,173.74813194016113,5.731726153707907,5.731726152807479,6.663087467012298,115.47456529404111,115.47456527464989,89.99999998717247,476.58574121315917
1011,O2RbSc,4,60.3210976005607,6.722788764996103,6.722788766292421,6.722788766075548,28.294472781899177,28.294472706504195,28.294472814078468,545.5857357344355
621,FK,2,39.89287388215554,3.8353362075741937,3.8353362066959993,3.83533621,60.00000005775293,60.00000006532734,59.99999998618074,249.58575923736615
193,Au2Li6S4,12,209.22315914174246,5.808233499425082,6.359964235905192,7.1151436785469135,116.54698451104979,114.08929854012625,90.00000000567006,399.5857473270973
1224,AlH6Rb2Tl,10,163.8736253898832,6.142446085316416,6.142446085316416,6.142446085316416,59.99999999999999,59.99999999999999,59.99999999999999,1423.5856660196616
1113,O6Sb2Sr,9,135.60554243972055,5.3535141,5.353514099897648,5.46347433,90.0,90.0,120.00000000063244,652.5857272384436
89,Rb4S6Si2,12,375.7384868843405,6.96189995075766,7.625192832920192,8.74545240254156,73.29597334161889,66.54493558374718,62.8380939558964,579.5857330347744
352,HLi,2,16.00209193116371,2.8285503876002864,2.8285503876002864,2.8285503876002864,59.99999999999999,59.99999999999999,59.99999999999999,1045.5856960335393
1188,Ba3Na3P3,9,260.8908926266966,8.00619221,8.006192219912245,4.69976629,90.0,90.0,120.00000000036259,211.58576225463432
378,HRb,2,55.00517320217369,4.268803634797369,4.268803641144458,4.26880364,60.00000000886862,59.99999995968387,60.00000006704725,718.5857219979254
124,As4Pt2Rb4,10,322.01342610458926,6.41497895,6.804936359914602,8.123461502672528,114.76166523459064,90.0,90.0,276.58575709351777
1055,CsF,2,50.74080166626375,3.70213662,3.70213662,3.70213662,90.0,90.0,90.0,213.47561009872064
139,ORb2,3,81.31545535860882,4.8629077630999555,4.862907759866447,4.86290776,59.999999999091514,60.00000002108733,60.00000003133643,275.58575717291956
399,Os2Sb4,6,132.35130901728817,3.25406597,6.01445809,6.76247052,90.0,90.0,90.0,210.5857623340361
1031,K2N6,8,141.19994251787853,5.713950187946574,5.713950187946574,5.713950187946574,100.80388109531121,113.97111724379633,113.97111724379633,2109.5856115500314
471,Al2La2O6,10,111.48524070442707,5.393214269018448,5.393214276031494,5.393214267586042,60.223224647674854,60.22322458920357,60.223224596819264,726.5857213627112
745,Cl6Cs2LiY,10,298.99183467221025,7.505704168593537,7.505704227545411,7.50570418,60.00000020954589,59.999999949728526,59.99999763086835,294.5857556642855
1250,Cu2Na2O4,8,110.3385147114065,3.7200393350508225,5.42051938,5.7793976761876795,90.0,71.22599253030369,90.0,675.5857254122026
1105,In2O8Ta2,12,150.2889358986573,4.888902135022543,5.227746861579984,5.88188733,90.0,90.0,91.3218362311109,795.5857158839873
179,Be2C,3,20.263752460018456,3.0601657977549768,3.060165796525007,3.06016579,59.99999996243607,59.999999975731775,60.00000003293581,939.5857044501292
166,Si2,2,40.888291888494884,3.866974622849504,3.866974623775052,3.86697462,60.000000032293386,60.00000002437586,60.0000000241681,480.58574089555196
992,K2Nb2S4,8,164.24117708423339,3.48460042,3.4846004150134915,15.61872034,90.0,90.0,120.00000004733754,375.58574923274034
580,Ga4Te6,10,331.84160308588554,8.57235809356223,12.809834912885115,7.359482324959535,30.483282957085937,54.041504886696345,59.59994052865507,229.585760825402
602,Ba3O6Zn3,12,210.88400210448637,5.97230086,5.972300856705942,6.826996,90.0,90.0,120.00000001824533,619.5857298587027
878,K2Mg2Sb2,6,196.1684214918684,4.84526727,4.84526727,8.35590745,90.0,90.0,90.0,260.58575836394647
411,CaF6Ti,8,144.54865182388772,5.904603163961534,5.9046031630010845,5.904603163439429,59.6926162296274,59.6926161811766,59.69261622939289,684.5857246975862
494,BiRbS2,4,117.71069198332287,8.109692766365626,8.109692766757682,8.109692769239219,29.945630831781013,29.94563083598073,29.94563085910034,236.5857602695895
99,BaSe,2,74.74113369842621,4.728153415920783,4.728153417333846,4.72815341,59.999999981346704,59.99999997146045,60.00000003125324,109.58577035361715
1092,BLiO4Si,7,68.41001071478529,4.454347532974386,4.454347526277961,4.669951312949002,118.48416383829118,118.48416380345589,89.99999999304116,1106.5856911900298
496,Br6Cs2Pt,9,337.2104244673626,7.812775224695974,7.812775224859933,7.81277523,60.00000002057723,60.00000001988302,60.00000001394957,228.58576090480392
1047,LaLi3P2,6,106.92801433059348,4.23658683,4.236586827397303,6.87905286,90.0,90.0,119.99999994224108,456.5857428011951
160,Co4P8,12,157.0128253752747,5.54504818,5.540780815460833,5.613585634270512,114.44330906627468,90.0,90.0,477.5857411337574
245,In2Li2Te4,8,272.94135989775924,6.5412252701861755,6.541225266208069,7.879415009778797,114.52455478757557,114.52455475624387,89.99999999841013,325.58575320282995
318,Ba2BiO6Sb,10,162.47464234537108,6.1030024942547065,6.103002495368602,6.1030024961236204,60.478295858677534,60.47829588179322,60.47829590044332,653.9614869773397
440,IK3O,5,155.82089833756788,5.38115169,5.38115169,5.38115169,90.0,90.0,90.0,275.58575717291956
545,K2Sb2Sn2,6,227.72503910299213,4.44680295,4.446802952219769,13.29794044,90.0,90.0,120.00000005787707,150.58576709814366
302,Bi2Na2O4,8,128.8374820310265,5.204081425138041,5.2040814277602845,5.968584626517471,64.58844106086019,64.58844102745155,89.43016994966638,543.8612030793709
571,Se2Zn2,4,94.8044294904855,4.05352711,4.053527105604341,6.66241734,90.0,90.0,119.99999995426451,221.58576146061642
825,H6PtRb2,9,158.91098340111066,6.079804824931848,6.079804824931848,6.079804824931848,59.99999999999999,59.99999999999999,59.99999999999999,2097.585612502853
920,O7Sc2Ti2,11,148.05911498418703,5.520386353658796,5.520386353658796,5.220936902416297,84.07906893684739,95.92093106315262,71.01452443252903,926.5857054823524
1142,Au3CsS2,6,200.93057033120013,6.42245586,6.422455860481307,5.62487828,90.0,90.0,119.99999999752096,341.58575193240125
1240,Be2Li2P2,6,78.12979472179644,3.60609191,3.60609191,6.00818228,90.0,90.0,90.0,555.5857349404176
1030,K4P6,10,296.7812325299227,6.424879327390266,6.42487932695606,8.424281435801303,110.45353363675736,110.45353363111249,94.7961417308732,505.58573891050713
45,LiPSr,3,68.04033614746585,4.29548191,4.2954819026879285,4.25806249,90.0,90.0,119.99999997930013,429.5857449450435
138,Cs2F6NaY,10,194.76136547661343,6.506377682168477,6.506377679324031,6.50637768,59.99999999656324,60.000000011024966,60.0000000222419,461.585742404186
1106,Au2Rb2Te2,6,233.293506400185,5.25215374,6.00540999,7.39643693,90.0,90.0,90.0,203.58576288984864
1262,Br6Ge2K2,10,370.38786097749824,5.987584158787582,7.645715,8.623577410631855,90.0,110.24709437900732,90.0,219.71838321658527
877,Au2K2S2,6,178.77763727166945,5.049421998023004,5.049421996982445,7.15215346,90.0,90.0,101.3693358290667,335.58575240881197
1233,Cs2F6GaRb,10,202.96631781868734,6.596491243052357,6.596491243052357,6.596491243052357,60.00000000000001,60.00000000000001,60.00000000000001,512.5857383546946
746,CCl2N2Sr2,7,152.07513146594636,4.30281028,5.31327788055992,7.343122556046828,97.14221032698593,90.0,113.88555572605657,2084.5856135350764
381,Ca8Si4,12,332.0529286004422,4.81988679,7.61475257,9.04721021,90.0,90.0,90.0,254.58575884035724
1217,F6GaNaRb2,10,156.24220104069911,6.045577349472784,6.045577349472784,6.045577349472784,59.99999999999999,59.99999999999999,59.99999999999999,511.5857384340965
184,KLaS2,4,117.86547145019867,7.770687300223785,7.770687295997343,7.770687296016295,32.11789692697955,32.117896964675204,32.11789696313726,253.58575891975903
448,Ga4Se4Te2,10,303.91472658553994,7.435015445710226,7.435015447617215,7.606931118752161,119.25517628377024,119.25517632713559,90.0000000329311,273.5857573317232
252,PbS,2,54.174245822071036,4.247199135837018,4.247199135837018,4.247199135837018,60.00000000000001,60.00000000000001,60.00000000000001,224.58576122241104
1024,CdO6Pt3,10,122.3858587847978,3.24145987,6.325028378831323,6.325028379344311,109.30556620800547,90.0,90.0,689.5857243005772
433,Cl2O2Y2,6,104.02442919960392,3.93009295,3.93009295,6.73487745,90.0,90.0,90.0,556.5857348610158
222,In2K2Te4,8,287.360959796857,7.243914421735405,7.243914430074613,7.24391442221176,105.25631436755984,105.25631433293763,118.27636233216096,182.58576455728627
871,Ba2O6Se2,10,184.63901005643163,4.761478134037091,5.77056924,7.062389198490395,90.0,107.91654024185111,90.0,777.5857173132196
868,CuS2Sc,4,73.28913124598185,3.75108815,3.7510881477296936,6.01442899,90.0,90.0,119.99999993183414,361.5857503443654
668,Cs2I6Te,9,439.1389569125569,8.531767140422922,8.531767313730937,8.53176706,59.99999676581335,59.999996067630015,60.00000051275704,173.5857652719024
656,Cd2P4Sn2,8,210.01533538363776,5.985351332309133,5.985351334087214,7.230446587267223,114.45000956569264,114.45000960607975,89.99999999915974,334.58575248821387
934,Li5O5Ta,11,110.82663494206318,5.334304441305559,5.334304441305559,5.8805140786330385,72.6335287486473,107.3664712513527,135.59829087471888,861.5857106434689
1016,F2Hg,3,45.157794551151795,3.9971389001255853,3.9971389038162055,3.9971389,60.00000003158235,60.000000001039325,60.00000003123592,354.58575090017797
216,La2O3,5,83.01687100112787,3.9383411,3.938341098814974,6.18029312,90.0,90.0,120.00000000995352,523.5857374812748
59,Cu6Rb2S4,12,226.8539907690135,3.9188456,7.584076042774592,8.531822745660294,111.37899402704012,90.0,104.97277971888754,317.58575383804435
134,Cs2F6InNa,10,186.27191555955417,6.410434391605048,6.410434391015364,6.41043439,59.99999995363662,59.99999995667959,59.999999968076764,465.5857420865789
464,K2Sb4,6,221.90343305951134,4.304208461516359,7.184693119762797,7.504761928488302,93.41331077131989,106.66438946018177,89.99999997597791,152.5857669393401
694,I4O2Sr4,10,329.6919063203078,6.550726720684061,7.676193172359863,8.273410041227478,117.63944155606453,113.32054359523144,90.00775113367114,447.58574351581115
19,Al2Na2Te4,8,237.40143309180925,6.875766138288009,6.80781241365994,6.807812416101463,75.22548031074558,59.669254129537755,59.66925416190992,338.5857521706066
156,CaSe,2,53.05137671147572,4.217650143884129,4.21765014040066,4.21765015,60.000000003142446,60.00000003046389,60.00000003827037,184.5857643984827
65,Cs2Hg2Se6Y2,12,395.6168509853926,4.30828363,8.484372665027879,11.18974595,90.0,90.0,104.70813270112208,199.5857632074558
994,K2Nb2Se4,8,187.5131882007704,3.63703147,3.6370314697659896,16.36843161,90.0,90.0,119.99999991117582,259.58575844334825
702,Cu2La2O2Se2,8,146.14255871869065,4.06950405,4.06951946,8.82454033,90.0,90.0,90.0,470.5857416895698
842,CsF6P,8,143.98119277490457,5.883831993485025,5.8823871770050955,5.88383164,59.991876698067536,60.00000198734267,59.99187259917941,852.4579164643103
147,K6Sb2,8,353.7150568054444,6.12772702,6.1277270227917935,10.87737485,90.0,90.0,119.99999998492886,136.26216674540237
529,AsBO4,6,72.32301016983023,4.585709215482914,4.585709215351026,4.726816051134309,119.01730747330578,119.01730739967782,90.00000004935798,1070.5856940484944
1203,AlGeHSr,4,78.28006134007786,4.265791710579512,4.265789863868265,4.967267800672435,90.00165705183969,89.99836066625886,119.99912088655658,1230.5856813442074
356,BaH3Li,5,64.90460277624453,4.01875779,4.01875779,4.01875779,90.0,90.0,90.0,1013.5856985743968
425,K2O2Tl2,6,148.75127250497246,3.705591299407214,6.390492603471789,6.824650655432758,106.33606575443591,105.75269893722323,90.00000002184957,339.58575209120477
